   -9.0685     2.9159     0.3963 1.0477e-05     1.9022    0.58636     2.0482 2.3981e-05     2.9743    0.49667 1.3346e-05      1.905    0.57982     2.1061 1.1506e-05     2.7071    0.59449  2.502e-05     1.8856    0.57215     2.2469 1.9501e-05     2.3037    0.66533 4.7771e-05     1.8703    0.56898     2.4166 1.1334e-05     2.0539    0.68793 6.6137e-05      1.898      0.563     2.5215  3.361e-05     1.9727    0.69629 7.2596e-05     1.9006     0.5582      2.579 1.0141e-05 
   -8.9599      3.158    0.24823 8.8453e-06     1.7897    0.59566     2.2493 1.4715e-05     3.6469    0.37745 1.1078e-05     1.7692     0.5903     2.3082 9.4133e-06     3.6767    0.50191 2.3375e-05      1.733    0.58464     2.4521 2.3744e-05     3.3483    0.57361  5.024e-05     1.7085    0.57772     2.6489 2.2645e-05     3.1021    0.60507 7.0984e-05     1.7085    0.57246     2.7852 2.3085e-05     3.0026    0.60881 7.7518e-05     1.7102    0.56937     2.8408 1.7389e-05 
   -8.8514     3.0846    0.13727 7.7203e-06     1.7057    0.59667     2.4405 2.7275e-05     3.9979    0.24521 9.7425e-06     1.6708    0.59382     2.5442 1.5867e-05     4.6016    0.37334 2.1803e-05     1.6076    0.58823     2.7426 1.6399e-05     4.5571    0.46022  5.202e-05     1.5766     0.5821     2.9466 2.4694e-05     4.3424    0.50206 7.5151e-05     1.5567    0.57409     3.0598 2.4625e-05     4.2065    0.50763 8.1828e-05     1.5504    0.56772     3.1477 2.2852e-05 
   -8.7428     2.8138   0.064705 7.0139e-06     1.6529    0.60063     2.5648 4.2115e-05      4.066    0.13823 8.7291e-06     1.5927     0.5912     2.7885 3.9838e-05     5.2547    0.23744 2.0813e-05     1.5135    0.58446     3.0446 2.5962e-05     5.7603    0.32892 5.3125e-05     1.4597    0.57734     3.2969 2.2174e-05      5.688    0.38997 7.8266e-05     1.4322    0.57238     3.4348 4.0294e-05      5.627    0.40641 8.5708e-05     1.4159    0.56564      3.512 2.2948e-05 
   -8.6342     2.3684   0.028955 6.4968e-06     1.6029    0.59673      2.657 6.5903e-05      3.737   0.069916 8.0281e-06     1.5326    0.58861       2.98 4.9295e-05     5.4272    0.13672 2.0017e-05     1.4351    0.57744     3.3287 2.7802e-05     6.4099    0.21265 5.3948e-05     1.3592    0.56963     3.6804 4.1024e-05     6.8117    0.27547 8.0567e-05     1.3179    0.56217     3.8692 3.0116e-05     6.7882     0.2908 8.8676e-05     1.2982    0.55637     3.9282 2.6952e-05 
   -8.5256      1.896   0.012254 5.8871e-06     1.5546    0.59386     2.7634 0.00010593      3.289   0.033444 7.5001e-06     1.4778    0.58147     3.1324 6.3425e-05      5.215   0.072045 1.9224e-05     1.3707    0.56932     3.6121 7.3196e-05     6.6684    0.12347 5.4433e-05     1.2773    0.56057     4.0731 3.2444e-05     7.4676    0.16964 8.2454e-05     1.2261    0.55401     4.2803 4.0764e-05     7.5171    0.18165 9.0999e-05     1.2054    0.54806     4.3171 3.4481e-05 
   -8.4171     1.4707  0.0050246 5.7834e-06      1.526    0.58783     2.8906  0.0001961     2.7414   0.015445 6.9789e-06       1.43    0.57554     3.2993 8.9968e-05     4.7099   0.036083 1.8704e-05     1.3122    0.56235     3.8547 8.2811e-05     6.4972   0.066816 5.4599e-05     1.2065    0.55209     4.3851 7.1583e-05     7.5393   0.095947 8.3868e-05     1.1481    0.54359     4.6739 6.0784e-05     7.7206    0.10567 9.2727e-05     1.1254    0.53704     4.7562  4.981e-05 
   -8.3085     1.1251  0.0019382 5.4935e-06     1.5001    0.58193     2.9337  0.0004051     2.2318  0.0067736  6.671e-06     1.3911    0.56936     3.4318 0.00015581     4.0833    0.01721 1.8266e-05      1.259     0.5537      4.057 6.7062e-05      5.934   0.033745 5.5048e-05     1.1443     0.5442     4.6982 7.4895e-05     7.2096   0.050864  8.469e-05     1.0832    0.53583     5.0458  6.468e-05     7.4927   0.056108 9.3796e-05     1.0629    0.53017     5.1127 5.3079e-05 
   -8.1999    0.79392 0.00074851 5.1705e-06     1.4654    0.57378     3.0371 0.00033756      1.749  0.0029557 6.2656e-06       1.35    0.56272     3.5944 0.00023683     3.4713  0.0080182  1.787e-05     1.2079    0.54601     4.2912 0.00015189     5.2872   0.016427 5.5156e-05     1.0868     0.5346     4.9442 9.6907e-05     6.5908   0.025502 8.5562e-05     1.0211    0.52655     5.3428 6.8804e-05     6.9484   0.028727 9.4789e-05     1.0018    0.52299     5.4268 6.3498e-05 
   -8.0913    0.56559 0.00027346 4.9292e-06     1.4528    0.56635      3.091 0.00099217     1.3225  0.0012463 5.9983e-06     1.3111    0.55436     3.7841 0.00044755     2.8566  0.0036051 1.7395e-05     1.1571    0.53738     4.5146 0.00024814     4.6222  0.0078711 5.5316e-05     1.0326    0.52877     5.2667  0.0001191     5.8565   0.012715 8.6052e-05    0.96568    0.52054     5.6721 0.00014321     6.2389   0.014186 9.5521e-05    0.94806    0.51493      5.731 0.00010533 
