56 6 -7.16364 -3.4    -24.18081743
56 7 -7.16364 -3.3    -24.18082451
56 8 -7.16364 -3.2    -24.18083344
56 9 -7.16364 -3.1    -24.18084471
56 10 -7.16364 -3    -24.18085895
56 11 -7.16364 -2.9    -24.18087692
56 12 -7.16364 -2.8    -24.18089965
56 13 -7.16364 -2.7     -24.1809284
56 14 -7.16364 -2.6     -24.1809648
56 15 -7.16364 -2.5    -24.18101092
56 16 -7.16364 -2.4     -24.1810694
56 17 -7.16364 -2.3    -24.18114361
56 18 -7.16364 -2.2    -24.18123784
56 19 -7.16364 -2.1    -24.18135755
56 20 -7.16364 -2    -24.18150966
56 21 -7.16364 -1.9    -24.18170295
56 22 -7.16364 -1.8    -24.18194854
56 23 -7.16364 -1.7    -24.18226043
56 24 -7.16364 -1.6    -24.18265622
56 25 -7.16364 -1.5    -24.18315789
56 26 -7.16364 -1.4     -24.1837926
56 27 -7.16364 -1.3    -24.18459344
56 28 -7.16364 -1.2    -24.18559982
56 29 -7.16364 -1.1    -24.18685717
56 30 -7.16364 -1    -24.18841541
56 31 -7.16364 -0.9    -24.19032555
56 32 -7.16364 -0.8     -24.1926339
56 33 -7.16364 -0.7     -24.1953738
56 34 -7.16364 -0.6    -24.19855567
56 35 -7.16364 -0.5    -24.20215743
56 36 -7.16364 -0.4    -24.20611833
56 37 -7.16364 -0.3    -24.21033943
56 38 -7.16364 -0.2    -24.21469225
56 39 -7.16364 -0.1    -24.21903444
56 40 -7.16364 0    -24.22322864
56 41 -7.16364 0.1    -24.22715907
56 42 -7.16364 0.2     -24.2307423
56 43 -7.16364 0.3    -24.23393046
56 44 -7.16364 0.4     -24.2367082
56 45 -7.16364 0.5    -24.23908583
56 46 -7.16364 0.6    -24.24109129
56 47 -7.16364 0.7    -24.24276262
56 48 -7.16364 0.8      -24.244142
56 49 -7.16364 0.9    -24.24527161
56 50 -7.16364 1    -24.24619099
56 51 -7.16364 1.1    -24.24693566
56 52 -7.16364 1.2     -24.2475366
56 53 -7.16364 1.3    -24.24802024
56 54 -7.16364 1.4    -24.24840877
56 55 -7.16364 1.5    -24.24872061
56 56 -7.16364 1.6    -24.24897093
56 57 -7.16364 1.7    -24.24917213
56 58 -7.16364 1.8    -24.24933436
56 59 -7.16364 1.9     -24.2494659
56 60 -7.16364 2     -24.2495735
56 61 -7.16364 2.1    -24.24966277
56 62 -7.16364 2.2    -24.24973836
56 63 -7.16364 2.3    -24.24980423
56 64 -7.16364 2.4    -24.24986386
56 65 -7.16364 2.5     -24.2499204
56 66 -7.16364 2.6    -24.24997685
56 67 -7.16364 2.7    -24.25003621
56 68 -7.16364 2.8    -24.25010164
56 69 -7.16364 2.9    -24.25017655
56 70 -7.16364 3     -24.2502649
56 71 -7.16364 3.1    -24.25037134
56 72 -7.16364 3.2     -24.2505015
56 73 -7.16364 3.3    -24.25066223
56 74 -7.16364 3.4    -24.25086198
56 75 -7.16364 3.5    -24.25111122
56 76 -7.16364 3.6    -24.25142293
56 77 -7.16364 3.7    -24.25181328
56 78 -7.16364 3.8    -24.25230233
56 79 -7.16364 3.9    -24.25291502
56 80 -7.16364 4    -24.25368221
57 0 -7.07727 -4    -24.18079704
57 1 -7.07727 -3.9     -24.1807988
57 2 -7.07727 -3.8    -24.18080103
57 3 -7.07727 -3.7    -24.18080384
57 4 -7.07727 -3.6    -24.18080737
57 5 -7.07727 -3.5    -24.18081183
57 6 -7.07727 -3.4    -24.18081744
57 7 -7.07727 -3.3    -24.18082452
57 8 -7.07727 -3.2    -24.18083346
57 9 -7.07727 -3.1    -24.18084473
57 10 -7.07727 -3    -24.18085896
57 11 -7.07727 -2.9    -24.18087694
57 12 -7.07727 -2.8    -24.18089966
57 13 -7.07727 -2.7    -24.18092841
57 14 -7.07727 -2.6    -24.18096481
57 15 -7.07727 -2.5    -24.18101093
57 16 -7.07727 -2.4    -24.18106941
57 17 -7.07727 -2.3    -24.18114362
57 18 -7.07727 -2.2    -24.18123786
57 19 -7.07727 -2.1    -24.18135756
57 20 -7.07727 -2    -24.18150967
57 21 -7.07727 -1.9    -24.18170297
57 22 -7.07727 -1.8    -24.18194855
57 23 -7.07727 -1.7    -24.18226044
57 24 -7.07727 -1.6    -24.18265624
57 25 -7.07727 -1.5    -24.18315791
57 26 -7.07727 -1.4    -24.18379262
57 27 -7.07727 -1.3    -24.18459346
57 28 -7.07727 -1.2    -24.18559983
57 29 -7.07727 -1.1    -24.18685718
57 30 -7.07727 -1    -24.18841543
57 31 -7.07727 -0.9    -24.19032557
57 32 -7.07727 -0.8    -24.19263392
57 33 -7.07727 -0.7    -24.19537382
57 34 -7.07727 -0.6     -24.1985557
57 35 -7.07727 -0.5    -24.20215746
57 36 -7.07727 -0.4    -24.20611837
57 37 -7.07727 -0.3    -24.21033948
57 38 -7.07727 -0.2     -24.2146923
57 39 -7.07727 -0.1    -24.21903451
57 40 -7.07727 0    -24.22322872
57 41 -7.07727 0.1    -24.22715917
57 42 -7.07727 0.2    -24.23074244
57 43 -7.07727 0.3    -24.23393063
57 44 -7.07727 0.4     -24.2367084
57 45 -7.07727 0.5    -24.23908609
57 46 -7.07727 0.6    -24.24109162
57 47 -7.07727 0.7    -24.24276304
57 48 -7.07727 0.8    -24.24414253
57 49 -7.07727 0.9    -24.24527227
57 50 -7.07727 1    -24.24619182
57 51 -7.07727 1.1    -24.24693671
57 52 -7.07727 1.2    -24.24753793
57 53 -7.07727 1.3    -24.24802191
57 54 -7.07727 1.4    -24.24841087
57 55 -7.07727 1.5    -24.24872326
57 56 -7.07727 1.6    -24.24897426
57 57 -7.07727 1.7    -24.24917633
57 58 -7.07727 1.8    -24.24933965
57 59 -7.07727 1.9    -24.24947255
57 60 -7.07727 2    -24.24958189
57 61 -7.07727 2.1    -24.24967332
57 62 -7.07727 2.2    -24.24975164
57 63 -7.07727 2.3    -24.24982096
57 64 -7.07727 2.4    -24.24988493
57 65 -7.07727 2.5    -24.24994693
57 66 -7.07727 2.6    -24.25001025
57 67 -7.07727 2.7    -24.25007826
57 68 -7.07727 2.8    -24.25015453
57 69 -7.07727 2.9    -24.25024307
57 70 -7.07727 3    -24.25034855
57 71 -7.07727 3.1    -24.25047655
57 72 -7.07727 3.2    -24.25063379
57 73 -7.07727 3.3    -24.25082857
57 74 -7.07727 3.4    -24.25107107
57 75 -7.07727 3.5    -24.25137397
57 76 -7.07727 3.6    -24.25175296
57 77 -7.07727 3.7    -24.25222757
57 78 -7.07727 3.8    -24.25282202
57 79 -7.07727 3.9     -24.2535663
57 80 -7.07727 4    -24.25449744
58 0 -6.99091 -4    -24.18079705
58 1 -6.99091 -3.9    -24.18079882
58 2 -6.99091 -3.8    -24.18080105
58 3 -6.99091 -3.7    -24.18080385
58 4 -6.99091 -3.6    -24.18080739
58 5 -6.99091 -3.5    -24.18081184
58 6 -6.99091 -3.4    -24.18081746
58 7 -6.99091 -3.3    -24.18082454
58 8 -6.99091 -3.2    -24.18083347
58 9 -6.99091 -3.1    -24.18084474
58 10 -6.99091 -3    -24.18085897
58 11 -6.99091 -2.9    -24.18087695
58 12 -6.99091 -2.8    -24.18089968
58 13 -6.99091 -2.7    -24.18092843
58 14 -6.99091 -2.6    -24.18096483
58 15 -6.99091 -2.5    -24.18101095
58 16 -6.99091 -2.4    -24.18106943
58 17 -6.99091 -2.3    -24.18114364
58 18 -6.99091 -2.2    -24.18123787
58 19 -6.99091 -2.1    -24.18135758
58 20 -6.99091 -2    -24.18150969
58 21 -6.99091 -1.9    -24.18170298
58 22 -6.99091 -1.8    -24.18194857
58 23 -6.99091 -1.7    -24.18226046
58 24 -6.99091 -1.6    -24.18265625
58 25 -6.99091 -1.5    -24.18315792
58 26 -6.99091 -1.4    -24.18379264
58 27 -6.99091 -1.3    -24.18459347
58 28 -6.99091 -1.2    -24.18559985
58 29 -6.99091 -1.1     -24.1868572
58 30 -6.99091 -1    -24.18841545
58 31 -6.99091 -0.9    -24.19032559
58 32 -6.99091 -0.8    -24.19263395
58 33 -6.99091 -0.7    -24.19537385
58 34 -6.99091 -0.6    -24.19855573
58 35 -6.99091 -0.5     -24.2021575
58 36 -6.99091 -0.4    -24.20611841
58 37 -6.99091 -0.3    -24.21033953
58 38 -6.99091 -0.2    -24.21469237
58 39 -6.99091 -0.1    -24.21903459
58 40 -6.99091 0    -24.22322882
58 41 -6.99091 0.1     -24.2271593
58 42 -6.99091 0.2     -24.2307426
58 43 -6.99091 0.3    -24.23393083
58 44 -6.99091 0.4    -24.23670866
58 45 -6.99091 0.5    -24.23908641
58 46 -6.99091 0.6    -24.24109203
58 47 -6.99091 0.7    -24.24276354
58 48 -6.99091 0.8    -24.24414317
58 49 -6.99091 0.9    -24.24527308
58 50 -6.99091 1    -24.24619284
58 51 -6.99091 1.1    -24.24693799
58 52 -6.99091 1.2    -24.24753954
58 53 -6.99091 1.3    -24.24802395
58 54 -6.99091 1.4    -24.24841344
58 55 -6.99091 1.5    -24.24872649
58 56 -6.99091 1.6    -24.24897833
58 57 -6.99091 1.7    -24.24918145
58 58 -6.99091 1.8     -24.2493461
58 59 -6.99091 1.9    -24.24948067
58 60 -6.99091 2    -24.24959211
58 61 -6.99091 2.1     -24.2496862
58 62 -6.99091 2.2    -24.24976786
58 63 -6.99091 2.3    -24.24984137
58 64 -6.99091 2.4    -24.24991063
58 65 -6.99091 2.5    -24.24997929
58 66 -6.99091 2.6    -24.25005099
58 67 -6.99091 2.7    -24.25012953
58 68 -6.99091 2.8    -24.25021901
58 69 -6.99091 2.9    -24.25032415
58 70 -6.99091 3    -24.25045052
58 71 -6.99091 3.1    -24.25060477
58 72 -6.99091 3.2    -24.25079502
58 73 -6.99091 3.3    -24.25103124
58 74 -6.99091 3.4    -24.25132577
58 75 -6.99091 3.5    -24.25169391
58 76 -6.99091 3.6    -24.25215463
58 77 -6.99091 3.7    -24.25273147
58 78 -6.99091 3.8    -24.25345359
58 79 -6.99091 3.9      -24.254357
58 80 -6.99091 4      -24.255486
59 0 -6.90455 -4    -24.18079707
59 1 -6.90455 -3.9    -24.18079884
59 2 -6.90455 -3.8    -24.18080107
59 3 -6.90455 -3.7    -24.18080387
59 4 -6.90455 -3.6    -24.18080741
59 5 -6.90455 -3.5    -24.18081186
59 6 -6.90455 -3.4    -24.18081748
59 7 -6.90455 -3.3    -24.18082456
59 8 -6.90455 -3.2    -24.18083349
59 9 -6.90455 -3.1    -24.18084476
59 10 -6.90455 -3    -24.18085899
59 11 -6.90455 -2.9    -24.18087697
59 12 -6.90455 -2.8     -24.1808997
59 13 -6.90455 -2.7    -24.18092845
59 14 -6.90455 -2.6    -24.18096485
59 15 -6.90455 -2.5    -24.18101097
59 16 -6.90455 -2.4    -24.18106945
59 17 -6.90455 -2.3    -24.18114366
59 18 -6.90455 -2.2    -24.18123789
59 19 -6.90455 -2.1     -24.1813576
59 20 -6.90455 -2    -24.18150971
59 21 -6.90455 -1.9    -24.18170301
59 22 -6.90455 -1.8    -24.18194859
59 23 -6.90455 -1.7    -24.18226048
59 24 -6.90455 -1.6    -24.18265628
59 25 -6.90455 -1.5    -24.18315795
59 26 -6.90455 -1.4    -24.18379266
59 27 -6.90455 -1.3     -24.1845935
59 28 -6.90455 -1.2    -24.18559988
59 29 -6.90455 -1.1    -24.18685723
59 30 -6.90455 -1    -24.18841547
59 31 -6.90455 -0.9    -24.19032562
59 32 -6.90455 -0.8    -24.19263398
59 33 -6.90455 -0.7    -24.19537389
59 34 -6.90455 -0.6    -24.19855577
59 35 -6.90455 -0.5    -24.20215754
59 36 -6.90455 -0.4    -24.20611847
59 37 -6.90455 -0.3     -24.2103396
59 38 -6.90455 -0.2    -24.21469245
59 39 -6.90455 -0.1    -24.21903469
59 40 -6.90455 0    -24.22322895
59 41 -6.90455 0.1    -24.22715946
59 42 -6.90455 0.2    -24.23074279
59 43 -6.90455 0.3    -24.23393108
59 44 -6.90455 0.4    -24.23670897
59 45 -6.90455 0.5     -24.2390868
59 46 -6.90455 0.6    -24.24109252
59 47 -6.90455 0.7    -24.24276416
59 48 -6.90455 0.8    -24.24414395
59 49 -6.90455 0.9    -24.24527406
59 50 -6.90455 1    -24.24619408
59 51 -6.90455 1.1    -24.24693956
59 52 -6.90455 1.2    -24.24754151
59 53 -6.90455 1.3    -24.24802643
59 54 -6.90455 1.4    -24.24841657
59 55 -6.90455 1.5    -24.24873043
59 56 -6.90455 1.6    -24.24898329
59 57 -6.90455 1.7     -24.2491877
59 58 -6.90455 1.8    -24.24935397
59 59 -6.90455 1.9    -24.24949058
59 60 -6.90455 2    -24.24960459
59 61 -6.90455 2.1    -24.24970191
59 62 -6.90455 2.2    -24.24978764
59 63 -6.90455 2.3    -24.24986628
59 64 -6.90455 2.4    -24.24994199
59 65 -6.90455 2.5    -24.25001877
59 66 -6.90455 2.6    -24.25010069
59 67 -6.90455 2.7    -24.25019202
59 68 -6.90455 2.8    -24.25029759
59 69 -6.90455 2.9    -24.25042298
59 70 -6.90455 3     -24.2505748
59 71 -6.90455 3.1    -24.25076104
59 72 -6.90455 3.2    -24.25099147
59 73 -6.90455 3.3    -24.25127813
59 74 -6.90455 3.4    -24.25163592
59 75 -6.90455 3.5    -24.25208331
59 76 -6.90455 3.6     -24.2526432
59 77 -6.90455 3.7    -24.25334392
59 78 -6.90455 3.8    -24.25422049
59 79 -6.90455 3.9      -24.255316
59 80 -6.90455 4    -24.25668322
60 0 -6.81818 -4    -24.18079709
60 1 -6.81818 -3.9    -24.18079886
60 2 -6.81818 -3.8    -24.18080109
60 3 -6.81818 -3.7     -24.1808039
60 4 -6.81818 -3.6    -24.18080743
60 5 -6.81818 -3.5    -24.18081189
60 6 -6.81818 -3.4     -24.1808175
60 7 -6.81818 -3.3    -24.18082458
60 8 -6.81818 -3.2    -24.18083352
60 9 -6.81818 -3.1    -24.18084479
60 10 -6.81818 -3    -24.18085902
60 11 -6.81818 -2.9      -24.180877
60 12 -6.81818 -2.8    -24.18089972
60 13 -6.81818 -2.7    -24.18092847
60 14 -6.81818 -2.6    -24.18096487
60 15 -6.81818 -2.5    -24.18101099
60 16 -6.81818 -2.4    -24.18106947
60 17 -6.81818 -2.3    -24.18114368
60 18 -6.81818 -2.2    -24.18123792
60 19 -6.81818 -2.1    -24.18135762
60 20 -6.81818 -2    -24.18150974
60 21 -6.81818 -1.9    -24.18170303
60 22 -6.81818 -1.8    -24.18194862
60 23 -6.81818 -1.7    -24.18226051
60 24 -6.81818 -1.6     -24.1826563
60 25 -6.81818 -1.5    -24.18315797
60 26 -6.81818 -1.4    -24.18379268
60 27 -6.81818 -1.3    -24.18459353
60 28 -6.81818 -1.2    -24.18559991
60 29 -6.81818 -1.1    -24.18685726
60 30 -6.81818 -1    -24.18841551
60 31 -6.81818 -0.9    -24.19032566
60 32 -6.81818 -0.8    -24.19263402
60 33 -6.81818 -0.7    -24.19537393
60 34 -6.81818 -0.6    -24.19855582
60 35 -6.81818 -0.5     -24.2021576
60 36 -6.81818 -0.4    -24.20611854
60 37 -6.81818 -0.3    -24.21033968
60 38 -6.81818 -0.2    -24.21469255
60 39 -6.81818 -0.1    -24.21903481
60 40 -6.81818 0     -24.2232291
60 41 -6.81818 0.1    -24.22715965
60 42 -6.81818 0.2    -24.23074303
60 43 -6.81818 0.3    -24.23393137
60 44 -6.81818 0.4    -24.23670934
60 45 -6.81818 0.5    -24.23908728
60 46 -6.81818 0.6    -24.24109312
60 47 -6.81818 0.7    -24.24276492
60 48 -6.81818 0.8     -24.2441449
60 49 -6.81818 0.9    -24.24527526
60 50 -6.81818 1    -24.24619559
60 51 -6.81818 1.1    -24.24694147
60 52 -6.81818 1.2    -24.24754392
60 53 -6.81818 1.3    -24.24802946
60 54 -6.81818 1.4    -24.24842038
60 55 -6.81818 1.5    -24.24873523
60 56 -6.81818 1.6    -24.24898934
60 57 -6.81818 1.7    -24.24919532
60 58 -6.81818 1.8    -24.24936357
60 59 -6.81818 1.9    -24.24950267
60 60 -6.81818 2    -24.24961981
60 61 -6.81818 2.1    -24.24972108
60 62 -6.81818 2.2    -24.24981177
60 63 -6.81818 2.3    -24.24989666
60 64 -6.81818 2.4    -24.24998025
60 65 -6.81818 2.5    -24.25006693
60 66 -6.81818 2.6    -24.25016125
60 67 -6.81818 2.7    -24.25026818
60 68 -6.81818 2.8    -24.25039338
60 69 -6.81818 2.9    -24.25054344
60 70 -6.81818 3    -24.25072626
60 71 -6.81818 3.1    -24.25095145
60 72 -6.81818 3.2    -24.25123079
60 73 -6.81818 3.3    -24.25157879
60 74 -6.81818 3.4    -24.25201345
60 75 -6.81818 3.5    -24.25255703
60 76 -6.81818 3.6     -24.2532371
60 77 -6.81818 3.7    -24.25408771
60 78 -6.81818 3.8    -24.25515078
60 79 -6.81818 3.9    -24.25647767
60 80 -6.81818 4    -24.25813091
61 0 -6.73182 -4    -24.18079712
61 1 -6.73182 -3.9    -24.18079889
61 2 -6.73182 -3.8    -24.18080112
61 3 -6.73182 -3.7    -24.18080393
61 4 -6.73182 -3.6    -24.18080746
61 5 -6.73182 -3.5    -24.18081192
61 6 -6.73182 -3.4    -24.18081753
61 7 -6.73182 -3.3    -24.18082461
61 8 -6.73182 -3.2    -24.18083354
61 9 -6.73182 -3.1    -24.18084482
61 10 -6.73182 -3    -24.18085905
61 11 -6.73182 -2.9    -24.18087702
61 12 -6.73182 -2.8    -24.18089975
61 13 -6.73182 -2.7     -24.1809285
61 14 -6.73182 -2.6     -24.1809649
61 15 -6.73182 -2.5    -24.18101102
61 16 -6.73182 -2.4     -24.1810695
61 17 -6.73182 -2.3    -24.18114371
61 18 -6.73182 -2.2    -24.18123795
61 19 -6.73182 -2.1    -24.18135765
61 20 -6.73182 -2    -24.18150977
61 21 -6.73182 -1.9    -24.18170306
61 22 -6.73182 -1.8    -24.18194865
61 23 -6.73182 -1.7    -24.18226054
61 24 -6.73182 -1.6    -24.18265633
61 25 -6.73182 -1.5      -24.183158
61 26 -6.73182 -1.4    -24.18379272
61 27 -6.73182 -1.3    -24.18459356
61 28 -6.73182 -1.2    -24.18559994
61 29 -6.73182 -1.1     -24.1868573
61 30 -6.73182 -1    -24.18841555
61 31 -6.73182 -0.9     -24.1903257
61 32 -6.73182 -0.8    -24.19263407
61 33 -6.73182 -0.7    -24.19537399
61 34 -6.73182 -0.6    -24.19855588
61 35 -6.73182 -0.5    -24.20215767
61 36 -6.73182 -0.4    -24.20611862
61 37 -6.73182 -0.3    -24.21033978
61 38 -6.73182 -0.2    -24.21469267
61 39 -6.73182 -0.1    -24.21903496
61 40 -6.73182 0    -24.22322928
61 41 -6.73182 0.1    -24.22715988
61 42 -6.73182 0.2    -24.23074332
61 43 -6.73182 0.3    -24.23393174
61 44 -6.73182 0.4     -24.2367098
61 45 -6.73182 0.5    -24.23908786
61 46 -6.73182 0.6    -24.24109385
61 47 -6.73182 0.7    -24.24276584
61 48 -6.73182 0.8    -24.24414606
61 49 -6.73182 0.9    -24.24527673
61 50 -6.73182 1    -24.24619744
61 51 -6.73182 1.1    -24.24694379
61 52 -6.73182 1.2    -24.24754685
61 53 -6.73182 1.3    -24.24803315
61 54 -6.73182 1.4    -24.24842504
61 55 -6.73182 1.5     -24.2487411
61 56 -6.73182 1.6    -24.24899673
61 57 -6.73182 1.7    -24.24920462
61 58 -6.73182 1.8    -24.24937528
61 59 -6.73182 1.9    -24.24951742
61 60 -6.73182 2    -24.24963838
61 61 -6.73182 2.1    -24.24974446
61 62 -6.73182 2.2    -24.24984121
61 63 -6.73182 2.3    -24.24993374
61 64 -6.73182 2.4    -24.25002692
61 65 -6.73182 2.5    -24.25012563
61 66 -6.73182 2.6    -24.25023507
61 67 -6.73182 2.7    -24.25036102
61 68 -6.73182 2.8    -24.25051013
61 69 -6.73182 2.9    -24.25069024
61 70 -6.73182 3    -24.25091083
61 71 -6.73182 3.1    -24.25118343
61 72 -6.73182 3.2    -24.25152224
61 73 -6.73182 3.3    -24.25194478
61 74 -6.73182 3.4    -24.25247274
61 75 -6.73182 3.5    -24.25313292
61 76 -6.73182 3.6    -24.25395846
61 77 -6.73182 3.7    -24.25499013
61 78 -6.73182 3.8    -24.25627792
61 79 -6.73182 3.9    -24.25788274
61 80 -6.73182 4    -24.25987827
62 0 -6.64545 -4    -24.18079716
62 1 -6.64545 -3.9    -24.18079893
62 2 -6.64545 -3.8    -24.18080115
62 3 -6.64545 -3.7    -24.18080396
62 4 -6.64545 -3.6     -24.1808075
62 5 -6.64545 -3.5    -24.18081195
62 6 -6.64545 -3.4    -24.18081757
62 7 -6.64545 -3.3    -24.18082465
62 8 -6.64545 -3.2    -24.18083358
62 9 -6.64545 -3.1    -24.18084485
62 10 -6.64545 -3    -24.18085908
62 11 -6.64545 -2.9    -24.18087706
62 12 -6.64545 -2.8    -24.18089979
62 13 -6.64545 -2.7    -24.18092854
62 14 -6.64545 -2.6    -24.18096493
62 15 -6.64545 -2.5    -24.18101105
62 16 -6.64545 -2.4    -24.18106954
62 17 -6.64545 -2.3    -24.18114375
62 18 -6.64545 -2.2    -24.18123798
62 19 -6.64545 -2.1    -24.18135769
62 20 -6.64545 -2     -24.1815098
62 21 -6.64545 -1.9     -24.1817031
62 22 -6.64545 -1.8    -24.18194869
62 23 -6.64545 -1.7    -24.18226058
62 24 -6.64545 -1.6    -24.18265637
62 25 -6.64545 -1.5    -24.18315804
62 26 -6.64545 -1.4    -24.18379276
62 27 -6.64545 -1.3     -24.1845936
62 28 -6.64545 -1.2    -24.18559999
62 29 -6.64545 -1.1    -24.18685734
62 30 -6.64545 -1     -24.1884156
62 31 -6.64545 -0.9    -24.19032575
62 32 -6.64545 -0.8    -24.19263413
62 33 -6.64545 -0.7    -24.19537405
62 34 -6.64545 -0.6    -24.19855595
62 35 -6.64545 -0.5    -24.20215776
62 36 -6.64545 -0.4    -24.20611872
62 37 -6.64545 -0.3     -24.2103399
62 38 -6.64545 -0.2    -24.21469282
62 39 -6.64545 -0.1    -24.21903515
62 40 -6.64545 0    -24.22322951
62 41 -6.64545 0.1    -24.22716016
62 42 -6.64545 0.2    -24.23074367
62 43 -6.64545 0.3    -24.23393218
62 44 -6.64545 0.4    -24.23671036
62 45 -6.64545 0.5    -24.23908856
62 46 -6.64545 0.6    -24.24109474
62 47 -6.64545 0.7    -24.24276696
62 48 -6.64545 0.8    -24.24414748
62 49 -6.64545 0.9    -24.24527852
62 50 -6.64545 1    -24.24619969
62 51 -6.64545 1.1    -24.24694663
62 52 -6.64545 1.2    -24.24755043
62 53 -6.64545 1.3    -24.24803766
62 54 -6.64545 1.4    -24.24843072
62 55 -6.64545 1.5    -24.24874825
62 56 -6.64545 1.6    -24.24900574
62 57 -6.64545 1.7    -24.24921597
62 58 -6.64545 1.8    -24.24938957
62 59 -6.64545 1.9    -24.24953541
62 60 -6.64545 2    -24.24966104
62 61 -6.64545 2.1    -24.24977299
62 62 -6.64545 2.2    -24.24987714
62 63 -6.64545 2.3    -24.24997897
62 64 -6.64545 2.4    -24.25008381
62 65 -6.64545 2.5    -24.25019717
62 66 -6.64545 2.6    -24.25032505
62 67 -6.64545 2.7    -24.25047417
62 68 -6.64545 2.8    -24.25065241
62 69 -6.64545 2.9    -24.25086913
62 70 -6.64545 3    -24.25113568
62 71 -6.64545 3.1    -24.25146596
62 72 -6.64545 3.2    -24.25187705
62 73 -6.64545 3.3    -24.25239009
62 74 -6.64545 3.4    -24.25303117
62 75 -6.64545 3.5    -24.25383252
62 76 -6.64545 3.6    -24.25483381
62 77 -6.64545 3.7    -24.25608371
62 78 -6.64545 3.8    -24.25764155
62 79 -6.64545 3.9    -24.25957918
62 80 -6.64545 4    -24.26198278
63 0 -6.55909 -4     -24.1807972
63 1 -6.55909 -3.9    -24.18079897
63 2 -6.55909 -3.8     -24.1808012
63 3 -6.55909 -3.7      -24.180804
63 4 -6.55909 -3.6    -24.18080754
63 5 -6.55909 -3.5    -24.18081199
63 6 -6.55909 -3.4    -24.18081761
63 7 -6.55909 -3.3    -24.18082469
63 8 -6.55909 -3.2    -24.18083362
63 9 -6.55909 -3.1     -24.1808449
63 10 -6.55909 -3    -24.18085913
63 11 -6.55909 -2.9     -24.1808771
63 12 -6.55909 -2.8    -24.18089983
63 13 -6.55909 -2.7    -24.18092858
63 14 -6.55909 -2.6    -24.18096498
63 15 -6.55909 -2.5     -24.1810111
63 16 -6.55909 -2.4    -24.18106958
63 17 -6.55909 -2.3    -24.18114379
63 18 -6.55909 -2.2    -24.18123803
63 19 -6.55909 -2.1    -24.18135774
63 20 -6.55909 -2    -24.18150985
63 21 -6.55909 -1.9    -24.18170314
63 22 -6.55909 -1.8    -24.18194873
63 23 -6.55909 -1.7    -24.18226062
63 24 -6.55909 -1.6    -24.18265642
63 25 -6.55909 -1.5    -24.18315809
63 26 -6.55909 -1.4    -24.18379281
63 27 -6.55909 -1.3    -24.18459365
63 28 -6.55909 -1.2    -24.18560004
63 29 -6.55909 -1.1     -24.1868574
63 30 -6.55909 -1    -24.18841566
63 31 -6.55909 -0.9    -24.19032582
63 32 -6.55909 -0.8     -24.1926342
63 33 -6.55909 -0.7    -24.19537413
63 34 -6.55909 -0.6    -24.19855604
63 35 -6.55909 -0.5    -24.20215786
63 36 -6.55909 -0.4    -24.20611884
63 37 -6.55909 -0.3    -24.21034005
63 38 -6.55909 -0.2      -24.214693
63 39 -6.55909 -0.1    -24.21903537
63 40 -6.55909 0    -24.22322978
63 41 -6.55909 0.1     -24.2271605
63 42 -6.55909 0.2     -24.2307441
63 43 -6.55909 0.3    -24.23393273
63 44 -6.55909 0.4    -24.23671105
63 45 -6.55909 0.5    -24.23908943
63 46 -6.55909 0.6    -24.24109583
63 47 -6.55909 0.7    -24.24276834
63 48 -6.55909 0.8    -24.24414921
63 49 -6.55909 0.9     -24.2452807
63 50 -6.55909 1    -24.24620244
63 51 -6.55909 1.1     -24.2469501
63 52 -6.55909 1.2     -24.2475548
63 53 -6.55909 1.3    -24.24804316
63 54 -6.55909 1.4    -24.24843765
63 55 -6.55909 1.5    -24.24875698
63 56 -6.55909 1.6    -24.24901673
63 57 -6.55909 1.7    -24.24922982
63 58 -6.55909 1.8      -24.249407
63 59 -6.55909 1.9    -24.24955737
63 60 -6.55909 2    -24.24968869
63 61 -6.55909 2.1     -24.2498078
63 62 -6.55909 2.2    -24.24992097
63 63 -6.55909 2.3    -24.25003411
63 64 -6.55909 2.4    -24.25015315
63 65 -6.55909 2.5    -24.25028438
63 66 -6.55909 2.6    -24.25043471
63 67 -6.55909 2.7    -24.25061208
63 68 -6.55909 2.8    -24.25082581
63 69 -6.55909 2.9    -24.25108709
63 70 -6.55909 3    -24.25140956
63 71 -6.55909 3.1    -24.25180992
63 72 -6.55909 3.2    -24.25230879
63 73 -6.55909 3.3    -24.25293157
63 74 -6.55909 3.4    -24.25370963
63 75 -6.55909 3.5    -24.25468159
63 76 -6.55909 3.6     -24.2558948
63 77 -6.55909 3.7    -24.25740708
63 78 -6.55909 3.8    -24.25928848
63 79 -6.55909 3.9    -24.26162311
63 80 -6.55909 4    -24.26451093
64 0 -6.47273 -4    -24.18079726
64 1 -6.47273 -3.9    -24.18079902
64 2 -6.47273 -3.8    -24.18080125
64 3 -6.47273 -3.7    -24.18080406
64 4 -6.47273 -3.6    -24.18080759
64 5 -6.47273 -3.5    -24.18081205
64 6 -6.47273 -3.4    -24.18081766
64 7 -6.47273 -3.3    -24.18082474
64 8 -6.47273 -3.2    -24.18083368
64 9 -6.47273 -3.1    -24.18084495
64 10 -6.47273 -3    -24.18085918
64 11 -6.47273 -2.9    -24.18087716
64 12 -6.47273 -2.8    -24.18089988
64 13 -6.47273 -2.7    -24.18092863
64 14 -6.47273 -2.6    -24.18096503
64 15 -6.47273 -2.5    -24.18101115
